mois,jour,heure,perte
5,10,17,1002
5,10,18,1033
5,10,19,1093
5,10,20,1093
5,10,21,1059
5,10,22,1078
5,10,23,1061
5,11,0,1028
5,11,1,1057
5,11,2,1083
5,11,3,1109
5,11,4,1111
5,11,5,1092
5,11,6,1043
5,11,7,1099
5,11,8,1135
5,11,9,1160
5,11,10,1188
5,11,11,1212
5,11,12,1275
5,11,13,1266
5,11,14,1268
5,11,15,1207
5,11,16,1185
5,11,17,1159
5,11,18,1112
5,11,19,1134
5,11,20,1126
5,11,21,1140
5,11,22,1160
5,11,23,1147
5,12,0,1101
5,12,1,1064
5,12,2,1069
5,12,3,1085
5,12,4,1094
5,12,5,1058
5,12,6,1024
5,12,7,1016
5,12,8,1088
5,12,9,1104
5,12,10,1101
5,12,11,1082
5,12,12,1077
5,12,13,1079
5,12,14,1091
5,12,15,1075
5,12,16,1028
5,12,17,1018
5,12,18,1009
5,12,19,1028
5,12,20,1023
5,12,21,1033
5,12,22,1114
5,12,23,1163
5,13,0,1062
5,13,1,1015
5,13,2,1037
5,13,3,1015
5,13,4,1035
5,13,5,1049
5,13,6,1070
5,13,7,1042
5,13,8,973
5,13,9,998
5,13,10,988
5,13,11,991
5,13,12,983
5,13,13,966
5,13,14,940
5,13,15,941
5,13,16,971
5,13,17,941
5,13,18,954
5,13,19,955
5,13,20,964
5,13,21,961
5,13,22,1021
5,13,23,1081
5,14,0,996
5,14,1,949
5,14,2,945
5,14,3,983
5,14,4,1017
5,14,5,983
5,14,6,988
5,14,7,972
5,14,8,940
5,14,9,917
5,14,10,941
5,14,11,947
5,14,12,964
5,14,13,956
5,14,14,934
5,14,15,942
5,14,16,957
5,14,17,952
5,14,18,949
5,14,19,960
5,14,20,977
5,14,21,956
5,14,22,1015
5,14,23,1079
5,15,0,1019
5,15,1,944
5,15,2,911
5,15,3,932
5,15,4,960
5,15,5,989
5,15,6,1005
5,15,7,1095
5,15,8,1105
5,15,9,1113
5,15,10,1122
5,15,11,1128
5,15,12,1151
5,15,13,1113
5,15,14,1088
5,15,15,1064
5,15,16,1046
5,15,17,1067
5,15,18,1076
5,15,19,1113
5,15,20,1078
5,15,21,1075
5,15,22,1097
5,15,23,1105
5,16,0,1013
5,16,1,969
5,16,2,1005
5,16,3,1060
5,16,4,1082
5,16,5,1040
5,16,6,1022
5,16,7,1074
5,16,8,1125
5,16,9,1138
5,16,10,1140
5,16,11,1157
5,16,12,1175
5,16,13,1116
5,16,14,1111
5,16,15,1076
5,16,16,1055
5,16,17,1065
5,16,18,1113
5,16,19,1165
5,16,20,1133
5,16,21,1067
5,16,22,1113
5,16,23,1114
5,17,0,1018
5,17,1,968
5,17,2,958
5,17,3,995
5,17,4,1036
5,17,5,988
5,17,6,1000
5,17,7,1074
5,17,8,1145
5,17,9,1207
5,17,10,1216
5,17,11,1259
5,17,12,1235
5,17,13,1174
5,17,14,1148
5,17,15,1093
5,17,16,1074
5,17,17,1064
5,17,18,1094
5,17,19,1124
5,17,20,1103
5,17,21,1135
5,17,22,1248
5,17,23,1285
5,18,0,1189
5,18,1,1143
5,18,2,1116
5,18,3,1095
5,18,4,1095
5,18,5,1078
5,18,6,1042
5,18,7,1118
5,18,8,1207
5,18,9,1224
5,18,10,1240
5,18,11,1233
5,18,12,1276
5,18,13,1221
5,18,14,1200
5,18,15,1163
5,18,16,1140
5,18,17,1146
5,18,18,1171
5,18,19,1242
5,18,20,1190
5,18,21,1167
5,18,22,1192
5,18,23,1183
5,19,0,1106
5,19,1,1076
5,19,2,1091
5,19,3,1148
5,19,4,1181
5,19,5,1149
5,19,6,1129
5,19,7,1180
5,19,8,1260
5,19,9,1240
5,19,10,1219
5,19,11,1218
5,19,12,1179
5,19,13,1120
5,19,14,1098
5,19,15,1077
5,19,16,1095
5,19,17,1061
5,19,18,1011
5,19,19,1000
5,19,20,1005
5,19,21,998
5,19,22,1078
5,19,23,1089
5,20,0,1009
5,20,1,939
5,20,2,929
5,20,3,895
5,20,4,898
5,20,5,917
5,20,6,928
5,20,7,903
5,20,8,935
5,20,9,924
5,20,10,929
5,20,11,936
5,20,12,977
5,20,13,924
5,20,14,881
5,20,15,849
5,20,16,829
5,20,17,832
5,20,18,879
5,20,19,918
5,20,20,920
5,20,21,921
5,20,22,1041
5,20,23,1105
5,21,0,1023
5,21,1,937
5,21,2,928
5,21,3,900
5,21,4,890
5,21,5,885
5,21,6,857
5,21,7,832
5,21,8,849
5,21,9,880
5,21,10,882
5,21,11,898
5,21,12,964
5,21,13,911
5,21,14,901
5,21,15,865
5,21,16,866
5,21,17,860
5,21,18,905
5,21,19,911
5,21,20,926
5,21,21,900
5,21,22,943
5,21,23,975
5,22,0,935
5,22,1,922
5,22,2,924
5,22,3,922
5,22,4,916
5,22,5,900
5,22,6,864
5,22,7,929
5,22,8,1031
5,22,9,1086
5,22,10,1064
5,22,11,1097
5,22,12,1133
5,22,13,1088
5,22,14,1055
5,22,15,1010
5,22,16,966
5,22,17,959
5,22,18,1004
5,22,19,1064
5,22,20,1003
5,22,21,958
5,22,22,1042
5,22,23,1012
5,23,0,923
5,23,1,880
5,23,2,877
5,23,3,884
5,23,4,912
5,23,5,900
5,23,6,888
5,23,7,961
5,23,8,1028
5,23,9,1071
5,23,10,1057
5,23,11,1011
5,23,12,1071
5,23,13,1042
5,23,14,1082
5,23,15,1030
5,23,16,973
5,23,17,951
5,23,18,968
5,23,19,1007
5,23,20,955
5,23,21,941
5,23,22,1040
5,23,23,1052
5,24,0,949
5,24,1,892
5,24,2,882
5,24,3,875
5,24,4,867
5,24,5,855
5,24,6,865
5,24,7,976
5,24,8,1043
5,24,9,1049
5,24,10,1033
5,24,11,1051
5,24,12,1085
5,24,13,1077
5,24,14,1106
5,24,15,1058
5,24,16,1023
5,24,17,991
5,24,18,1011
5,24,19,1047
5,24,20,1011
5,24,21,957
5,24,22,1034
5,24,23,1004
5,25,0,921
5,25,1,863
5,25,2,876
5,25,3,919
5,25,4,945
5,25,5,935
5,25,6,934
5,25,7,889
5,25,8,880
5,25,9,870
5,25,10,865
5,25,11,860
5,25,12,871
5,25,13,867
5,25,14,886
5,25,15,867
5,25,16,871
5,25,17,843
5,25,18,829
5,25,19,840
5,25,20,847
5,25,21,839
5,25,22,919
5,25,23,942
5,26,0,865
5,26,1,831
5,26,2,845
5,26,3,865
5,26,4,909
5,26,5,884
5,26,6,846
5,26,7,811
5,26,8,838
5,26,9,883
5,26,10,909
5,26,11,909
5,26,12,933
5,26,13,902
5,26,14,889
5,26,15,870
5,26,16,855
5,26,17,887
5,26,18,965
5,26,19,978
5,26,20,937
5,26,21,901
5,26,22,1001
5,26,23,976
5,27,0,899
5,27,1,837
5,27,2,857
5,27,3,870
5,27,4,880
5,27,5,858
5,27,6,855
5,27,7,815
5,27,8,847
5,27,9,902
5,27,10,905
5,27,11,913
5,27,12,947
5,27,13,919
5,27,14,920
5,27,15,875
5,27,16,853
5,27,17,853
5,27,18,895
5,27,19,926
5,27,20,888
5,27,21,886
5,27,22,1042
5,27,23,1099
5,28,0,951
5,28,1,868
5,28,2,840
5,28,3,815
5,28,4,812
5,28,5,805
5,28,6,805
5,28,7,800
5,28,8,828
5,28,9,851
5,28,10,860
5,28,11,858
5,28,12,903
5,28,13,891
5,28,14,876
5,28,15,840
5,28,16,817
5,28,17,832
5,28,18,879
5,28,19,944
5,28,20,915
5,28,21,891
5,28,22,1005
5,28,23,1047
5,29,0,907
5,29,1,815
5,29,2,821
5,29,3,794
5,29,4,803
5,29,5,816
5,29,6,834
5,29,7,943
5,29,8,1003
5,29,9,1163
5,29,10,1214
5,29,11,1201
5,29,12,1105
5,29,13,861
5,29,14,811
5,29,15,743
5,29,16,693
5,29,17,949
5,29,18,973
5,29,19,973
5,29,20,924
5,29,21,881
5,29,22,973
5,29,23,992
5,30,0,949
5,30,1,869
5,30,2,847
5,30,3,853
5,30,4,883
5,30,5,885
5,30,6,878
5,30,7,984
5,30,8,1096
5,30,9,1214
5,30,10,1202
5,30,11,1239
5,30,12,1309
5,30,13,1079
5,30,14,1068
5,30,15,991
5,30,16,928
5,30,17,922
5,30,18,958
5,30,19,991
5,30,20,961
5,30,21,935
5,30,22,1120
5,30,23,1090
5,31,0,956
5,31,1,871
5,31,2,837
5,31,3,829
5,31,4,841
5,31,5,843
5,31,6,868
5,31,7,976
5,31,8,1079
5,31,9,1257
5,31,10,1292
5,31,11,1288
5,31,12,1315
5,31,13,1226
5,31,14,1209
5,31,15,1151
5,31,16,1082
5,31,17,1061
5,31,18,1134
5,31,19,1176
5,31,20,1092
5,31,21,1048
5,31,22,1158
5,31,23,1109
6,1,0,973
6,1,1,861
6,1,2,847
6,1,3,851
6,1,4,864
6,1,5,871
6,1,6,857
6,1,7,963
6,1,8,1072
6,1,9,1167
6,1,10,1152
6,1,11,1143
6,1,12,1181
6,1,13,1138
6,1,14,1122
6,1,15,1102
6,1,16,1066
6,1,17,1010
6,1,18,1047
6,1,19,1094
6,1,20,1037
6,1,21,969
6,1,22,1109
6,1,23,1125
6,2,0,976
6,2,1,855
6,2,2,828
6,2,3,827
6,2,4,842
6,2,5,839
6,2,6,844
6,2,7,938
6,2,8,1054
6,2,9,1140
6,2,10,1137
6,2,11,1145
6,2,12,1191
6,2,13,1112
6,2,14,1059
6,2,15,964
6,2,16,916
6,2,17,924
6,2,18,962
6,2,19,1011
6,2,20,932
6,2,21,880
6,2,22,996
6,2,23,1055
6,3,0,948
6,3,1,849
6,3,2,806
6,3,3,803
6,3,4,821
6,3,5,816
6,3,6,818
6,3,7,781
6,3,8,788
6,3,9,857
6,3,10,879
6,3,11,900
6,3,12,976
6,3,13,930
6,3,14,892
6,3,15,860
6,3,16,846
6,3,17,862
6,3,18,918
6,3,19,1013
6,3,20,985
6,3,21,981
6,3,22,1054
6,3,23,1100
6,4,0,981
6,4,1,896
6,4,2,902
6,4,3,897
6,4,4,882
6,4,5,878
6,4,6,873
6,4,7,825
6,4,8,805
6,4,9,788
6,4,10,767
6,4,11,757
6,4,12,792
6,4,13,769
6,4,14,752
6,4,15,735
6,4,16,751
6,4,17,766
6,4,18,785
6,4,19,818
6,4,20,818
6,4,21,811
6,4,22,942
6,4,23,1014
6,5,0,877
6,5,1,798
6,5,2,811
6,5,3,839
6,5,4,847
6,5,5,861
6,5,6,886
6,5,7,858
6,5,8,824
6,5,9,839
6,5,10,819
6,5,11,812
6,5,12,854
6,5,13,834
6,5,14,842
6,5,15,868
6,5,16,868
6,5,17,860
6,5,18,844
6,5,19,846
6,5,20,857
6,5,21,831
6,5,22,846
6,5,23,897
6,6,0,906
6,6,1,940
6,6,2,1010
6,6,3,1047
6,6,4,1054
6,6,5,1111
6,6,6,1031
6,6,7,948
6,6,8,993
6,6,9,990
6,6,10,947
6,6,11,963
6,6,12,977
6,6,13,965
6,6,14,966
6,6,15,962
6,6,16,971
6,6,17,962
6,6,18,923
6,6,19,904
6,6,20,937
6,6,21,893
6,6,22,911
6,6,23,939
6,7,0,908
6,7,1,881
6,7,2,908
6,7,3,923
6,7,4,924
6,7,5,924
6,7,6,877
6,7,7,906
6,7,8,952
6,7,9,958
6,7,10,944
6,7,11,935
6,7,12,963
6,7,13,957
6,7,14,964
6,7,15,919
6,7,16,899
6,7,17,895
6,7,18,931
6,7,19,977
6,7,20,938
6,7,21,906
6,7,22,1017
6,7,23,1086
6,8,0,986
6,8,1,873
6,8,2,857
6,8,3,857
6,8,4,871
6,8,5,855
6,8,6,848
6,8,7,875
6,8,8,943
6,8,9,975
6,8,10,940
6,8,11,919
6,8,12,956
6,8,13,961
6,8,14,974
6,8,15,937
6,8,16,927
6,8,17,938
6,8,18,1004
6,8,19,1098
6,8,20,1042
6,8,21,964
6,8,22,1057
6,8,23,1112
6,9,0,994
6,9,1,954
6,9,2,954
6,9,3,957
6,9,4,964
6,9,5,948
6,9,6,914
6,9,7,1012
6,9,8,1108
6,9,9,1122
6,9,10,1092
6,9,11,1045
6,9,12,982
6,9,13,964
6,9,14,957
6,9,15,925
6,9,16,903
6,9,17,883
6,9,18,898
6,9,19,901
6,9,20,869
6,9,21,861
6,9,22,1008
6,9,23,1142
6,10,0,1031
6,10,1,917
6,10,2,894
6,10,3,880
6,10,4,866
6,10,5,874
6,10,6,859
6,10,7,826
6,10,8,821
6,10,9,839
6,10,10,853
6,10,11,866
6,10,12,953
6,10,13,922
6,10,14,876
6,10,15,845
6,10,16,806
6,10,17,791
6,10,18,823
6,10,19,874
6,10,20,865
6,10,21,873
6,10,22,1057
6,10,23,1210
6,11,0,1118
6,11,1,1039
6,11,2,986
6,11,3,914
6,11,4,874
6,11,5,889
6,11,6,864
6,11,7,866
6,11,8,878
6,11,9,893
6,11,10,906
6,11,11,918
6,11,12,942
6,11,13,895
6,11,14,868
6,11,15,800
6,11,16,770
6,11,17,790
6,11,18,868
6,11,19,925
6,11,20,925
6,11,21,949
6,11,22,1128
6,11,23,1261
6,12,0,1090
6,12,1,1010
6,12,2,982
6,12,3,937
6,12,4,940
6,12,5,977
6,12,6,960
6,12,7,1015
6,12,8,1147
6,12,9,1181
6,12,10,1209
6,12,11,1195
6,12,12,1198
6,12,13,1150
6,12,14,1124
6,12,15,1075
6,12,16,1074
6,12,17,1074
6,12,18,1185
6,12,19,1257
6,12,20,1173
6,12,21,1062
6,12,22,1218
6,12,23,1274
6,13,0,1189
6,13,1,1102
6,13,2,1028
6,13,3,906
6,13,4,893
6,13,5,953
6,13,6,991
6,13,7,1050
6,13,8,1190
6,13,9,1225
6,13,10,1219
6,13,11,1239
6,13,12,1260
6,13,13,1235
6,13,14,1228
6,13,15,1143
6,13,16,1059
6,13,17,1040
6,13,18,1090
6,13,19,1127
6,13,20,1045
6,13,21,1030
6,13,22,1224
6,13,23,1344
6,14,0,1165
6,14,1,991
6,14,2,996
6,14,3,940
6,14,4,922
6,14,5,989
6,14,6,954
6,14,7,1041
6,14,8,1202
6,14,9,1240
6,14,10,1248
6,14,11,1241
6,14,12,1264
6,14,13,1226
6,14,14,1235
6,14,15,1167
6,14,16,1115
6,14,17,1093
6,14,18,1124
6,14,19,1185
6,14,20,1087
6,14,21,1048
6,14,22,1172
6,14,23,1298
6,15,0,1115
6,15,1,1069
6,15,2,1016
6,15,3,982
6,15,4,999
6,15,5,1038
6,15,6,1061
6,15,7,1086
6,15,8,1250
6,15,9,1288
6,15,10,1231
6,15,11,1348
6,15,12,1347
6,15,13,1333
6,15,14,1269
6,15,15,1231
6,15,16,1132
6,15,17,1130
6,15,18,1124
6,15,19,1100
6,15,20,977
6,15,21,1072
6,15,22,1266
6,15,23,1383
6,16,0,1202
6,16,1,1071
6,16,2,1074
6,16,3,992
6,16,4,960
6,16,5,1003
6,16,6,1048
6,16,7,1144
6,16,8,1155
6,16,9,1225
6,16,10,1136
6,16,11,1145
6,16,12,1163
6,16,13,1098
6,16,14,1070
6,16,15,1020
6,16,16,971
6,16,17,1033
6,16,18,1134
6,16,19,1181
6,16,20,1144
6,16,21,1095
6,16,22,1318
6,16,23,1431
6,17,0,1090
6,17,1,987
6,17,2,1021
6,17,3,1020
6,17,4,987
6,17,5,979
6,17,6,943
6,17,7,950
6,17,8,885
6,17,9,897
6,17,10,945
6,17,11,967
6,17,12,1045
6,17,13,1029
6,17,14,959
6,17,15,915
6,17,16,873
6,17,17,859
6,17,18,941
6,17,19,999
6,17,20,977
6,17,21,1007
6,17,22,1124
6,17,23,1219
6,18,0,1116
6,18,1,1074
6,18,2,1026
6,18,3,953
6,18,4,946
6,18,5,940
6,18,6,911
6,18,7,903
6,18,8,940
6,18,9,954
6,18,10,969
6,18,11,1000
6,18,12,1037
6,18,13,1004
6,18,14,980
6,18,15,939
6,18,16,934
6,18,17,981
6,18,18,910
6,18,19,1000
6,18,20,993
6,18,21,1008
6,18,22,1290
6,18,23,1352
6,19,0,1093
6,19,1,1071
6,19,2,942
6,19,3,905
6,19,4,889
6,19,5,936
6,19,6,945
6,19,7,926
6,19,8,1035
6,19,9,1144
6,19,10,1201
6,19,11,1291
6,19,12,1216
6,19,13,1167
6,19,14,1154
6,19,15,1164
6,19,16,1074
6,19,17,1035
6,19,18,1080
6,19,19,1155
6,19,20,1065
6,19,21,988
6,19,22,1163
6,19,23,1272
6,20,0,1105
6,20,1,1113
6,20,2,1053
6,20,3,993
6,20,4,1004
6,20,5,1024
6,20,6,995
6,20,7,1017
6,20,8,1155
6,20,9,1254
6,20,10,1297
6,20,11,1317
6,20,12,1317
6,20,13,1205
6,20,14,1240
6,20,15,1243
6,20,16,1221
6,20,17,1173
6,20,18,1166
6,20,19,1220
6,20,20,1083
6,20,21,1096
6,20,22,1309
6,20,23,1469
6,21,0,1217
6,21,1,1275
6,21,2,1234
6,21,3,1158
6,21,4,1137
6,21,5,1187
6,21,6,1173
6,21,7,1184
6,21,8,1280
6,21,9,1315
6,21,10,1403
6,21,11,1466
6,21,12,1464
6,21,13,1452
6,21,14,1378
6,21,15,1247
6,21,16,1248
6,21,17,1270
6,21,18,1274
6,21,19,1301
6,21,20,1194
6,21,21,1141
6,21,22,1296
6,21,23,1464
6,22,0,1248
6,22,1,1230
6,22,2,1278
6,22,3,1189
6,22,4,1210
6,22,5,1229
6,22,6,1266
6,22,7,1228
6,22,8,1243
6,22,9,1283
6,22,10,1270
6,22,11,1272
6,22,12,1326
6,22,13,1292
6,22,14,1348
6,22,15,1391
6,22,16,1331
6,22,17,1277
6,22,18,1257
6,22,19,1221
6,22,20,1241
6,22,21,1202
6,22,22,1390
6,22,23,1427
6,23,0,1192
6,23,1,1220
6,23,2,1239
6,23,3,1232
6,23,4,1188
6,23,5,1209
6,23,6,1190
6,23,7,1121
6,23,8,1139
6,23,9,1142
6,23,10,1124
6,23,11,1189
6,23,12,1300
6,23,13,1229
6,23,14,1232
6,23,15,1160
6,23,16,1138
6,23,17,1196
6,23,18,1136
6,23,19,1100
6,23,20,1008
6,23,21,987
6,23,22,1163
6,23,23,1255
6,24,0,1002
6,24,1,935
6,24,2,1059
6,24,3,1092
6,24,4,1128
6,24,5,1161
6,24,6,1134
6,24,7,1033
6,24,8,976
6,24,9,1000
6,24,10,970
6,24,11,958
6,24,12,1008
6,24,13,1002
6,24,14,993
6,24,15,1005
6,24,16,950
6,24,17,905
6,24,18,931
6,24,19,914
6,24,20,865
6,24,21,882
6,24,22,1071
6,24,23,1166
6,25,0,1062
6,25,1,1093
6,25,2,1093
6,25,3,1051
6,25,4,1019
6,25,5,1012
6,25,6,967
6,25,7,940
6,25,8,955
6,25,9,1008
6,25,10,1039
6,25,11,1027
6,25,12,1028
6,25,13,1057
6,25,14,1059
6,25,15,1033
6,25,16,967
6,25,17,978
6,25,18,960
6,25,19,1038
6,25,20,1028
6,25,21,995
6,25,22,1177
6,25,23,1306
6,26,0,1200
6,26,1,1222
6,26,2,1245
6,26,3,1156
6,26,4,1105
6,26,5,1142
6,26,6,1082
6,26,7,986
6,26,8,1115
6,26,9,1201
6,26,10,1209
6,26,11,1248
6,26,12,1311
6,26,13,1295
6,26,14,1306
6,26,15,1244
6,26,16,1192
6,26,17,1180
6,26,18,1139
6,26,19,1208
6,26,20,1079
6,26,21,1016
6,26,22,1301
6,26,23,1474
6,27,0,1328
6,27,1,1320
6,27,2,1259
6,27,3,1195
6,27,4,1212
6,27,5,1278
6,27,6,1193
6,27,7,1074
6,27,8,1136
6,27,9,1166
6,27,10,1193
6,27,11,1185
6,27,12,1262
6,27,13,1238
6,27,14,1221
6,27,15,1181
6,27,16,1110
6,27,17,1069
6,27,18,1072
6,27,19,1115
6,27,20,1062
6,27,21,1077
6,27,22,1255
6,27,23,1333
6,28,0,1242
6,28,1,1262
6,28,2,1193
6,28,3,1145
6,28,4,1146
6,28,5,1186
6,28,6,1180
6,28,7,1087
6,28,8,1144
6,28,9,1152
6,28,10,1111
6,28,11,1078
6,28,12,1169
6,28,13,1119
6,28,14,1084
6,28,15,1014
6,28,16,1064
6,28,17,996
6,28,18,942
6,28,19,968
6,28,20,936
6,28,21,969
6,28,22,1098
6,28,23,1180
6,29,0,1049
6,29,1,1080
6,29,2,1048
6,29,3,1007
6,29,4,1016
6,29,5,974
6,29,6,968
6,29,7,933
6,29,8,976
6,29,9,1003
6,29,10,1017
6,29,11,1006
6,29,12,1032
6,29,13,969
6,29,14,982
6,29,15,957
6,29,16,919
6,29,17,897
6,29,18,921
6,29,19,940
6,29,20,944
6,29,21,948
6,29,22,1049
6,29,23,1151
6,30,0,1077
6,30,1,1066
6,30,2,1058
6,30,3,995
6,30,4,973
6,30,5,1002
6,30,6,1048
6,30,7,1044
6,30,8,1134
6,30,9,1158
6,30,10,1109
6,30,11,1131
6,30,12,1160
6,30,13,1107
6,30,14,1108
6,30,15,1076
6,30,16,1039
6,30,17,988
6,30,18,992
6,30,19,968
6,30,20,938
6,30,21,954
6,30,22,1174
6,30,23,1277
7,1,0,1216
7,1,1,1119
7,1,2,1039
7,1,3,962
7,1,4,962
7,1,5,986
7,1,6,977
7,1,7,988
7,1,8,1061
7,1,9,1119
7,1,10,1140
7,1,11,1172
7,1,12,1207
7,1,13,1162
7,1,14,1178
7,1,15,1120
7,1,16,1041
7,1,17,1008
7,1,18,1060
7,1,19,1094
7,1,20,1045
7,1,21,1017
7,1,22,1254
7,1,23,1430
7,2,0,1243
7,2,1,1113
7,2,2,1061
7,2,3,997
7,2,4,950
7,2,5,921
7,2,6,917
7,2,7,939
7,2,8,938
7,2,9,925
7,2,10,954
7,2,11,972
7,2,12,1049
7,2,13,965
7,2,14,921
7,2,15,865
7,2,16,825
7,2,17,800
7,2,18,874
7,2,19,885
7,2,20,891
7,2,21,929
7,2,22,1125
7,2,23,1332
7,3,0,1271
7,3,1,1136
7,3,2,1063
7,3,3,972
7,3,4,957
7,3,5,1010
7,3,6,991
7,3,7,1057
7,3,8,1169
7,3,9,1191
7,3,10,1229
7,3,11,1239
7,3,12,1288
7,3,13,1329
7,3,14,1273
7,3,15,1238
7,3,16,1182
7,3,17,1210
7,3,18,1199
7,3,19,1259
7,3,20,1162
7,3,21,1025
7,3,22,1348
7,3,23,1436
7,4,0,1237
7,4,1,1157
7,4,2,1156
7,4,3,1066
7,4,4,1065
7,4,5,1094
7,4,6,1038
7,4,7,1039
7,4,8,1166
7,4,9,1241
7,4,10,1253
7,4,11,1286
7,4,12,1325
7,4,13,1304
7,4,14,1232
7,4,15,1226
7,4,16,1156
7,4,17,1108
7,4,18,1083
7,4,19,1172
7,4,20,1120
7,4,21,1009
7,4,22,1119
7,4,23,1136
7,5,0,1065
7,5,1,1004
7,5,2,958
7,5,3,911
7,5,4,913
7,5,5,930
7,5,6,908
7,5,7,914
7,5,8,1088
7,5,9,1154
7,5,10,1144
7,5,11,1181
7,5,12,1299
7,5,13,1202
7,5,14,1093
7,5,15,1103
7,5,16,1088
7,5,17,1092
7,5,18,1090
7,5,19,1117
7,5,20,1125
7,5,21,1014
7,5,22,1175
7,5,23,1253
7,6,0,1124
7,6,1,1034
7,6,2,997
7,6,3,923
7,6,4,921
7,6,5,971
7,6,6,990
7,6,7,1072
7,6,8,1218
7,6,9,1312
7,6,10,1366
7,6,11,1386
7,6,12,1445
7,6,13,1399
7,6,14,1322
7,6,15,1252
7,6,16,1202
7,6,17,1178
7,6,18,1169
7,6,19,1192
7,6,20,1118
7,6,21,1091
7,6,22,1274
7,6,23,1318
7,7,0,1248
7,7,1,1155
7,7,2,1131
7,7,3,1024
7,7,4,1006
7,7,5,1058
7,7,6,1037
7,7,7,1062
7,7,8,1187
7,7,9,1255
7,7,10,1258
7,7,11,1234
7,7,12,1217
7,7,13,1167
7,7,14,1162
7,7,15,1140
7,7,16,1113
7,7,17,1075
7,7,18,1056
7,7,19,1117
7,7,20,1046
7,7,21,965
7,7,22,1121
7,7,23,1252
7,8,0,995
7,8,1,953
7,8,2,981
7,8,3,973
7,8,4,957
7,8,5,969
7,8,6,969
7,8,7,920
7,8,8,869
7,8,9,892
7,8,10,935
7,8,11,999
7,8,12,1105
7,8,13,1067
7,8,14,1113
7,8,15,1122
7,8,16,1102
7,8,17,1002
7,8,18,908
7,8,19,892
7,8,20,853
7,8,21,841
7,8,22,992
7,8,23,1117
7,9,0,986
7,9,1,988
7,9,2,979
7,9,3,986
7,9,4,978
7,9,5,977
7,9,6,967
7,9,7,901
7,9,8,892
7,9,9,901
7,9,10,953
7,9,11,980
7,9,12,1001
7,9,13,955
7,9,14,928
7,9,15,917
7,9,16,920
7,9,17,881
7,9,18,853
7,9,19,861
7,9,20,894
7,9,21,949
7,9,22,1041
7,9,23,1106
7,10,0,1035
7,10,1,1028
7,10,2,1071
7,10,3,1052
7,10,4,1061
7,10,5,1083
7,10,6,1017
7,10,7,977
7,10,8,1011
7,10,9,1040
7,10,10,1036
7,10,11,1027
7,10,12,1033
7,10,13,959
7,10,14,973
7,10,15,943
7,10,16,919
7,10,17,885
7,10,18,918
7,10,19,925
7,10,20,885
7,10,21,900
7,10,22,1045
7,10,23,1120
7,11,0,994
7,11,1,975
7,11,2,1029
7,11,3,1012
7,11,4,979
7,11,5,1030
7,11,6,997
7,11,7,939
7,11,8,980
7,11,9,1064
7,11,10,1126
7,11,11,1116
7,11,12,1093
7,11,13,1097
7,11,14,1089
7,11,15,1043
7,11,16,998
7,11,17,949
7,11,18,923
7,11,19,935
7,11,20,923
7,11,21,892
7,11,22,1031
7,11,23,1128
7,12,0,1042
7,12,1,1063
7,12,2,1081
7,12,3,1058
7,12,4,1095
7,12,5,1115
7,12,6,1084
7,12,7,985
7,12,8,987
7,12,9,1037
7,12,10,1049
7,12,11,1068
7,12,12,1125
7,12,13,1082
7,12,14,1084
7,12,15,1093
7,12,16,1094
7,12,17,1069
7,12,18,1068
7,12,19,1076
7,12,20,1035
7,12,21,1019
7,12,22,1122
7,12,23,1187
7,13,0,1035
7,13,1,999
7,13,2,1002
7,13,3,965
7,13,4,966
7,13,5,1012
7,13,6,1017
7,13,7,956
7,13,8,1032
7,13,9,1087
7,13,10,1120
7,13,11,1212
7,13,12,1251
7,13,13,1173
7,13,14,1110
7,13,15,1040
7,13,16,967
7,13,17,928
7,13,18,883
7,13,19,878
7,13,20,833
7,13,21,809
7,13,22,942
7,13,23,998
7,14,0,918
7,14,1,899
7,14,2,902
7,14,3,949
7,14,4,985
7,14,5,1019
7,14,6,953
7,14,7,865
7,14,8,839
7,14,9,856
7,14,10,856
7,14,11,844
7,14,12,866
7,14,13,871
7,14,14,874
7,14,15,891
7,14,16,874
7,14,17,842
7,14,18,822
7,14,19,823
7,14,20,835
7,14,21,855
7,14,22,915
7,14,23,1010
7,15,0,932
7,15,1,902
7,15,2,997
7,15,3,977
7,15,4,1000
7,15,5,1039
7,15,6,1039
7,15,7,975
7,15,8,870
7,15,9,839
7,15,10,844
7,15,11,855
7,15,12,888
7,15,13,874
7,15,14,840
7,15,15,830
7,15,16,849
7,15,17,826
7,15,18,817
7,15,19,819
7,15,20,830
7,15,21,824
7,15,22,931
7,15,23,988
7,16,0,921
7,16,1,996
7,16,2,984
7,16,3,1003
7,16,4,988
7,16,5,984
7,16,6,987
7,16,7,978
7,16,8,968
7,16,9,955
7,16,10,930
7,16,11,901
7,16,12,945
7,16,13,908
7,16,14,880
7,16,15,871
7,16,16,853
7,16,17,897
7,16,18,825
7,16,19,876
7,16,20,860
7,16,21,874
7,16,22,1008
7,16,23,1073
7,17,0,1023
7,17,1,1038
7,17,2,1080
7,17,3,1049
7,17,4,1065
7,17,5,1073
7,17,6,1016
7,17,7,853
7,17,8,906
7,17,9,962
7,17,10,1014
7,17,11,1019
7,17,12,1036
7,17,13,1049
7,17,14,1092
7,17,15,1096
7,17,16,1031
7,17,17,976
7,17,18,936
7,17,19,930
7,17,20,943
7,17,21,910
7,17,22,985
